고객번호,계기번호,날짜,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,합계(kWh)
342464719,67190110861,2024.03.11,,,,0.17,,,,0.16,,,,0.13,,,,0.13,,,,0.13,,,,0.35,,,,0.78,,,,0.83,,,,0.84,,,,0.57,,,,0.42,,,,0.42,,,,0.42,,,,0.37,,,,0.43,,,,0.39,,,,0.54,,,,0.82,,,,1.41,,,,1.16,,,,1.12,,,,0.81,,,,0.54,,,,0.33,13.27
342464719,67190110861,2024.03.12,,,,0.17,,,,0.12,,,,0.12,,,,0.1,,,,0.13,,,,0.29,,,,0.58,,,,0.69,,,,0.81,,,,0.51,,,,0.37,,,,0.47,,,,0.35,,,,0.41,,,,0.48,,,,0.4,,,,0.54,,,,0.76,,,,1.14,,,,1.02,,,,1.07,,,,0.69,,,,0.54,,,,0.38,12.14
342464719,67190110861,2024.03.13,,,,0.18,,,,0.14,,,,0.11,,,,0.11,,,,0.14,,,,0.3,,,,0.61,,,,0.91,,,,0.78,,,,0.45,,,,0.4,,,,0.39,,,,0.44,,,,0.39,,,,0.45,,,,0.37,,,,0.56,,,,0.87,,,,0.99,,,,1.01,,,,1.09,,,,0.75,,,,0.55,,,,0.28,12.27
342464719,67190110861,2024.03.14,,,,0.15,,,,0.13,,,,0.12,,,,0.13,,,,0.14,,,,0.3,,,,0.6,,,,0.81,,,,0.78,,,,0.54,,,,0.4,,,,0.43,,,,0.36,,,,0.35,,,,0.45,,,,0.45,,,,0.58,,,,0.88,,,,1.19,,,,1.18,,,,1.09,,,,0.96,,,,0.56,,,,0.28,12.86
342464719,67190110861,2024.03.15,,,,0.17,,,,0.13,,,,0.11,,,,0.12,,,,0.12,,,,0.33,,,,0.67,,,,0.86,,,,0.81,,,,0.56,,,,0.46,,,,0.41,,,,0.35,,,,0.38,,,,0.4,,,,0.48,,,,0.62,,,,0.99,,,,1.05,,,,0.88,,,,1.06,,,,0.68,,,,0.45,,,,0.26,12.35
342464719,67190110861,2024.03.16,,,,0.19,,,,0.15,,,,0.11,,,,0.1,,,,0.14,,,,0.33,,,,0.7,,,,0.77,,,,0.71,,,,0.44,,,,0.47,,,,0.44,,,,0.37,,,,0.32,,,,0.38,,,,0.49,,,,0.54,,,,0.97,,,,1.22,,,,1.04,,,,0.83,,,,0.73,,,,0.53,,,,0.35,12.32
342464719,67190110861,2024.03.17,,,,0.18,,,,0.15,,,,0.11,,,,0.13,,,,0.16,,,,0.28,,,,0.82,,,,0.88,,,,0.85,,,,0.53,,,,0.54,,,,0.45,,,,0.36,,,,0.38,,,,0.48,,,,0.41,,,,0.62,,,,0.94,,,,1.22,,,,1.21,,,,1.21,,,,0.77,,,,0.47,,,,0.29,13.44
342464719,67190110861,2024.03.18,,,,0.2,,,,0.16,,,,0.11,,,,0.12,,,,0.15,,,,0.35,,,,0.82,,,,0.78,,,,0.87,,,,0.56,,,,0.48,,,,0.47,,,,0.45,,,,0.41,,,,0.37,,,,0.47,,,,0.7,,,,1.11,,,,1.05,,,,1.08,,,,0.94,,,,0.89,,,,0.62,,,,0.31,13.47
342464719,67190110861,2024.03.19,,,,0.17,,,,0.15,,,,0.12,,,,0.11,,,,0.14,,,,0.29,,,,0.66,,,,0.85,,,,0.79,,,,0.57,,,,0.45,,,,0.44,,,,0.35,,,,0.4,,,,0.35,,,,0.41,,,,0.61,,,,0.98,,,,1.09,,,,1.02,,,,1.08,,,,0.75,,,,0.53,,,,0.33,12.64
342464719,67190110861,2024.03.20,,,,0.16,,,,0.13,,,,0.11,,,,0.12,,,,0.14,,,,0.25,,,,0.69,,,,0.74,,,,0.9,,,,0.46,,,,0.5,,,,0.38,,,,0.36,,,,0.33,,,,0.38,,,,0.52,,,,0.69,,,,0.88,,,,1.16,,,,1.18,,,,1.11,,,,0.86,,,,0.53,,,,0.3,12.88
342464719,67190110861,2024.03.21,,,,0.18,,,,0.13,,,,0.11,,,,0.1,,,,0.15,,,,0.25,,,,0.69,,,,0.79,,,,0.8,,,,0.44,,,,0.47,,,,0.42,,,,0.4,,,,0.42,,,,0.45,,,,0.48,,,,0.56,,,,0.99,,,,1.15,,,,0.98,,,,0.87,,,,0.78,,,,0.55,,,,0.33,12.49
342464719,67190110861,2024.03.22,,,,0.18,,,,0.13,,,,0.11,,,,0.11,,,,0.13,,,,0.28,,,,0.6,,,,0.79,,,,0.81,,,,0.55,,,,0.48,,,,0.45,,,,0.42,,,,0.39,,,,0.41,,,,0.51,,,,0.53,,,,0.89,,,,1.27,,,,1.05,,,,1.01,,,,0.82,,,,0.49,,,,0.3,12.71
342464719,67190110861,2024.03.23,,,,0.17,,,,0.11,,,,0.1,,,,0.12,,,,0.14,,,,0.29,,,,0.62,,,,0.97,,,,0.75,,,,0.49,,,,0.52,,,,0.45,,,,0.36,,,,0.43,,,,0.41,,,,0.42,,,,0.5,,,,0.78,,,,1.26,,,,1.02,,,,0.92,,,,0.87,,,,0.55,,,,0.28,12.53
342464719,67190110861,2024.03.24,,,,0.18,,,,0.13,,,,0.12,,,,0.12,,,,0.16,,,,0.25,,,,0.65,,,,0.84,,,,0.85,,,,0.47,,,,0.52,,,,0.42,,,,0.39,,,,0.43,,,,0.44,,,,0.48,,,,0.55,,,,0.92,,,,1.09,,,,1.0,,,,1.25,,,,0.75,,,,0.53,,,,0.31,12.85
342464719,67190110861,2024.03.25,,,,0.17,,,,0.16,,,,0.11,,,,0.12,,,,0.16,,,,0.31,,,,0.79,,,,0.79,,,,0.78,,,,0.5,,,,0.49,,,,0.46,,,,0.36,,,,0.42,,,,0.39,,,,0.45,,,,0.6,,,,1.08,,,,1.23,,,,1.11,,,,0.95,,,,0.77,,,,0.52,,,,0.29,13.01
342464719,67190110861,2024.03.26,,,,0.18,,,,0.14,,,,0.12,,,,0.09,,,,0.14,,,,0.32,,,,0.59,,,,0.95,,,,0.81,,,,0.45,,,,0.43,,,,0.4,,,,0.38,,,,0.42,,,,0.45,,,,0.48,,,,0.55,,,,0.92,,,,1.3,,,,1.07,,,,0.83,,,,0.84,,,,0.59,,,,0.29,12.74
342464719,67190110861,2024.03.27,,,,0.14,,,,0.15,,,,0.11,,,,0.1,,,,0.12,,,,0.28,,,,0.74,,,,0.83,,,,0.7,,,,0.55,,,,0.48,,,,0.45,,,,0.38,,,,0.39,,,,0.49,,,,0.51,,,,0.49,,,,0.8,,,,1.18,,,,1.21,,,,0.99,,,,0.76,,,,0.46,,,,0.33,12.64
342464719,67190110861,2024.03.28,,,,0.18,,,,0.13,,,,0.14,,,,0.13,,,,0.12,,,,0.31,,,,0.63,,,,0.91,,,,0.8,,,,0.54,,,,0.5,,,,0.4,,,,0.46,,,,0.39,,,,0.35,,,,0.46,,,,0.63,,,,0.84,,,,1.33,,,,1.18,,,,0.92,,,,0.94,,,,0.47,,,,0.29,13.05
342464719,67190110861,2024.03.29,,,,0.15,,,,0.16,,,,0.11,,,,0.1,,,,0.13,,,,0.31,,,,0.57,,,,0.92,,,,0.84,,,,0.5,,,,0.48,,,,0.41,,,,0.49,,,,0.4,,,,0.43,,,,0.39,,,,0.67,,,,0.84,,,,1.06,,,,0.86,,,,1.04,,,,0.77,,,,0.57,,,,0.36,12.56
342464719,67190110861,2024.03.30,,,,0.15,,,,0.14,,,,0.11,,,,0.12,,,,0.15,,,,0.29,,,,0.71,,,,0.79,,,,0.75,,,,0.56,,,,0.43,,,,0.39,,,,0.39,,,,0.4,,,,0.39,,,,0.39,,,,0.65,,,,0.94,,,,1.04,,,,1.03,,,,0.83,,,,0.8,,,,0.51,,,,0.33,12.29
342464719,67190110861,2024.03.31,,,,0.18,,,,0.15,,,,0.12,,,,0.12,,,,0.14,,,,0.35,,,,0.76,,,,0.82,,,,0.87,,,,0.52,,,,0.48,,,,0.38,,,,0.4,,,,0.42,,,,0.4,,,,0.48,,,,0.55,,,,1.03,,,,1.3,,,,1.15,,,,0.97,,,,0.76,,,,0.46,,,,0.3,13.11
342464719,67190110861,2024.04.01,,,,0.19,,,,0.16,,,,0.14,,,,0.12,,,,0.16,,,,0.32,,,,0.65,,,,0.94,,,,0.83,,,,0.53,,,,0.4,,,,0.42,,,,0.41,,,,0.44,,,,0.44,,,,0.46,,,,0.72,,,,0.82,,,,1.25,,,,1.03,,,,1.06,,,,0.92,,,,0.5,,,,0.37,13.28
342464719,67190110861,2024.04.02,,,,0.16,,,,0.16,,,,0.13,,,,0.12,,,,0.12,,,,0.31,,,,0.71,,,,0.77,,,,0.89,,,,0.47,,,,0.53,,,,0.36,,,,0.43,,,,0.4,,,,0.37,,,,0.41,,,,0.48,,,,0.88,,,,1.11,,,,1.15,,,,0.92,,,,0.78,,,,0.59,,,,0.27,12.52
342464719,67190110861,2024.04.03,,,,0.19,,,,0.16,,,,0.12,,,,0.11,,,,0.15,,,,0.25,,,,0.62,,,,0.8,,,,0.86,,,,0.44,,,,0.46,,,,0.48,,,,0.42,,,,0.39,,,,0.36,,,,0.49,,,,0.62,,,,0.83,,,,1.06,,,,1.21,,,,1.03,,,,0.9,,,,0.63,,,,0.34,12.92
342464719,67190110861,2024.04.04,,,,0.17,,,,0.14,,,,0.11,,,,0.11,,,,0.15,,,,0.29,,,,0.75,,,,0.85,,,,0.82,,,,0.51,,,,0.46,,,,0.43,,,,0.37,,,,0.39,,,,0.36,,,,0.41,,,,0.58,,,,0.89,,,,1.32,,,,1.12,,,,1.06,,,,0.79,,,,0.57,,,,0.26,12.91
342464719,67190110861,2024.04.05,,,,0.14,,,,0.12,,,,0.12,,,,0.09,,,,0.12,,,,0.25,,,,0.77,,,,0.78,,,,0.77,,,,0.45,,,,0.47,,,,0.39,,,,0.37,,,,0.4,,,,0.35,,,,0.4,,,,0.52,,,,0.81,,,,1.05,,,,1.05,,,,1.06,,,,0.79,,,,0.53,,,,0.28,12.08
342464719,67190110861,2024.04.06,,,,0.19,,,,0.13,,,,0.1,,,,0.11,,,,0.12,,,,0.28,,,,0.68,,,,0.95,,,,0.78,,,,0.53,,,,0.48,,,,0.37,,,,0.37,,,,0.39,,,,0.39,,,,0.42,,,,0.68,,,,0.95,,,,1.19,,,,1.05,,,,1.07,,,,0.91,,,,0.56,,,,0.25,12.95
342464719,67190110861,2024.04.07,,,,0.18,,,,0.13,,,,0.11,,,,0.1,,,,0.15,,,,0.32,,,,0.64,,,,0.86,,,,0.83,,,,0.49,,,,0.43,,,,0.43,,,,0.46,,,,0.36,,,,0.39,,,,0.45,,,,0.69,,,,0.96,,,,1.36,,,,1.1,,,,1.09,,,,0.69,,,,0.56,,,,0.35,13.13
342464719,67190110861,2024.04.08,,,,0.18,,,,0.16,,,,0.14,,,,0.1,,,,0.16,,,,0.26,,,,0.77,,,,0.82,,,,0.69,,,,0.55,,,,0.4,,,,0.43,,,,0.43,,,,0.34,,,,0.37,,,,0.45,,,,0.58,,,,1.0,,,,1.27,,,,1.3,,,,1.12,,,,0.8,,,,0.57,,,,0.29,13.18
342464719,67190110861,2024.04.09,,,,0.16,,,,0.15,,,,0.11,,,,0.12,,,,0.15,,,,0.32,,,,0.79,,,,0.82,,,,0.73,,,,0.49,,,,0.41,,,,0.42,,,,0.42,,,,0.39,,,,0.41,,,,0.4,,,,0.54,,,,0.78,,,,1.31,,,,1.03,,,,0.9,,,,0.69,,,,0.54,,,,0.32,12.4
342464719,67190110861,2024.04.10,,,,0.15,,,,0.12,,,,0.11,,,,0.1,,,,0.14,,,,0.31,,,,0.67,,,,0.78,,,,0.88,,,,0.47,,,,0.45,,,,0.37,,,,0.39,,,,0.35,,,,0.41,,,,0.5,,,,0.59,,,,0.79,,,,1.0,,,,1.02,,,,0.89,,,,0.67,,,,0.6,,,,0.3,12.06
342464719,67190110861,2024.04.11,,,,0.16,,,,0.15,,,,0.1,,,,0.12,,,,0.12,,,,0.33,,,,0.69,,,,0.99,,,,0.88,,,,0.49,,,,0.51,,,,0.4,,,,0.4,,,,0.4,,,,0.41,,,,0.4,,,,0.61,,,,0.89,,,,1.26,,,,1.2,,,,0.95,,,,0.77,,,,0.51,,,,0.25,12.99
342464719,67190110861,2024.04.12,,,,0.15,,,,0.14,,,,0.1,,,,0.12,,,,0.14,,,,0.28,,,,0.68,,,,0.75,,,,0.72,,,,0.53,,,,0.44,,,,0.4,,,,0.45,,,,0.43,,,,0.44,,,,0.45,,,,0.61,,,,0.77,,,,1.16,,,,0.95,,,,0.98,,,,0.86,,,,0.49,,,,0.36,12.4
342464719,67190110861,2024.04.13,,,,0.19,,,,0.15,,,,0.11,,,,0.12,,,,0.12,,,,0.33,,,,0.6,,,,0.91,,,,0.76,,,,0.54,,,,0.5,,,,0.38,,,,0.41,,,,0.42,,,,0.4,,,,0.5,,,,0.57,,,,0.86,,,,1.09,,,,0.95,,,,1.09,,,,0.78,,,,0.51,,,,0.29,12.58
342464719,67190110861,2024.04.14,,,,0.18,,,,0.17,,,,0.14,,,,0.11,,,,0.16,,,,0.34,,,,0.73,,,,1.02,,,,0.73,,,,0.47,,,,0.51,,,,0.4,,,,0.49,,,,0.46,,,,0.39,,,,0.5,,,,0.63,,,,0.91,,,,1.34,,,,1.24,,,,0.83,,,,0.84,,,,0.6,,,,0.36,13.55
342464719,67190110861,2024.04.15,,,,0.19,,,,0.13,,,,0.12,,,,0.11,,,,0.16,,,,0.29,,,,0.63,,,,0.99,,,,0.73,,,,0.63,,,,0.48,,,,0.49,,,,0.38,,,,0.35,,,,0.46,,,,0.51,,,,0.65,,,,0.86,,,,1.3,,,,1.25,,,,1.1,,,,0.98,,,,0.61,,,,0.34,13.74
342464719,67190110861,2024.04.16,,,,0.16,,,,0.14,,,,0.1,,,,0.1,,,,0.13,,,,0.24,,,,0.65,,,,0.79,,,,0.89,,,,0.57,,,,0.36,,,,0.44,,,,0.41,,,,0.36,,,,0.35,,,,0.44,,,,0.63,,,,0.93,,,,1.03,,,,0.94,,,,0.97,,,,0.73,,,,0.45,,,,0.31,12.12
342464719,67190110861,2024.04.17,,,,0.18,,,,0.16,,,,0.11,,,,0.12,,,,0.13,,,,0.29,,,,0.64,,,,0.87,,,,0.87,,,,0.56,,,,0.43,,,,0.42,,,,0.38,,,,0.44,,,,0.42,,,,0.44,,,,0.64,,,,0.93,,,,1.01,,,,1.14,,,,0.92,,,,0.89,,,,0.57,,,,0.35,12.91
342464719,67190110861,2024.04.18,,,,0.17,,,,0.14,,,,0.1,,,,0.12,,,,0.14,,,,0.3,,,,0.65,,,,0.73,,,,0.79,,,,0.41,,,,0.48,,,,0.39,,,,0.34,,,,0.39,,,,0.37,,,,0.41,,,,0.61,,,,0.78,,,,1.32,,,,0.92,,,,0.92,,,,0.9,,,,0.48,,,,0.27,12.13
342464719,67190110861,2024.04.19,,,,0.16,,,,0.13,,,,0.13,,,,0.1,,,,0.14,,,,0.32,,,,0.68,,,,0.92,,,,0.82,,,,0.58,,,,0.41,,,,0.44,,,,0.41,,,,0.36,,,,0.44,,,,0.45,,,,0.51,,,,0.8,,,,1.26,,,,1.19,,,,1.04,,,,0.89,,,,0.58,,,,0.32,13.08
342464719,67190110861,2024.04.20,,,,0.15,,,,0.12,,,,0.14,,,,0.11,,,,0.12,,,,0.3,,,,0.78,,,,0.87,,,,0.81,,,,0.51,,,,0.39,,,,0.42,,,,0.4,,,,0.33,,,,0.46,,,,0.41,,,,0.65,,,,1.01,,,,1.07,,,,1.18,,,,0.97,,,,0.93,,,,0.48,,,,0.34,12.95
342464719,67190110861,2024.04.21,,,,0.18,,,,0.14,,,,0.11,,,,0.12,,,,0.15,,,,0.29,,,,0.74,,,,0.87,,,,0.88,,,,0.49,,,,0.53,,,,0.38,,,,0.41,,,,0.36,,,,0.39,,,,0.44,,,,0.58,,,,1.06,,,,1.1,,,,1.06,,,,1.04,,,,0.74,,,,0.48,,,,0.31,12.85
342464719,67190110861,2024.04.22,,,,0.18,,,,0.14,,,,0.12,,,,0.12,,,,0.12,,,,0.3,,,,0.8,,,,0.87,,,,0.88,,,,0.5,,,,0.5,,,,0.46,,,,0.42,,,,0.47,,,,0.38,,,,0.41,,,,0.68,,,,0.99,,,,1.08,,,,1.04,,,,0.89,,,,0.79,,,,0.59,,,,0.33,13.06
342464719,67190110861,2024.04.23,,,,0.17,,,,0.13,,,,0.1,,,,0.1,,,,0.14,,,,0.32,,,,0.72,,,,0.73,,,,0.86,,,,0.54,,,,0.5,,,,0.38,,,,0.37,,,,0.36,,,,0.39,,,,0.42,,,,0.55,,,,0.9,,,,1.29,,,,1.11,,,,0.85,,,,0.95,,,,0.59,,,,0.34,12.81
342464719,67190110861,2024.04.24,,,,0.19,,,,0.15,,,,0.12,,,,0.09,,,,0.13,,,,0.27,,,,0.65,,,,0.72,,,,0.83,,,,0.55,,,,0.46,,,,0.37,,,,0.44,,,,0.41,,,,0.38,,,,0.47,,,,0.55,,,,0.77,,,,1.3,,,,1.04,,,,0.98,,,,0.93,,,,0.53,,,,0.27,12.6
342464719,67190110861,2024.04.25,,,,0.15,,,,0.12,,,,0.12,,,,0.11,,,,0.11,,,,0.31,,,,0.69,,,,0.77,,,,0.77,,,,0.54,,,,0.38,,,,0.38,,,,0.45,,,,0.38,,,,0.43,,,,0.43,,,,0.51,,,,0.82,,,,1.16,,,,0.99,,,,0.87,,,,0.92,,,,0.63,,,,0.34,12.38
342464719,67190110861,2024.04.26,,,,0.18,,,,0.14,,,,0.13,,,,0.1,,,,0.15,,,,0.32,,,,0.72,,,,0.97,,,,0.75,,,,0.47,,,,0.43,,,,0.44,,,,0.36,,,,0.4,,,,0.48,,,,0.37,,,,0.67,,,,1.0,,,,1.29,,,,1.2,,,,1.02,,,,0.92,,,,0.54,,,,0.28,13.33
342464719,67190110861,2024.04.27,,,,0.16,,,,0.15,,,,0.11,,,,0.11,,,,0.13,,,,0.25,,,,0.67,,,,0.95,,,,0.76,,,,0.44,,,,0.39,,,,0.39,,,,0.46,,,,0.31,,,,0.41,,,,0.39,,,,0.54,,,,0.97,,,,1.23,,,,0.93,,,,0.96,,,,0.68,,,,0.51,,,,0.33,12.23
342464719,67190110861,2024.04.28,,,,0.17,,,,0.13,,,,0.12,,,,0.13,,,,0.16,,,,0.26,,,,0.84,,,,0.82,,,,0.8,,,,0.54,,,,0.53,,,,0.51,,,,0.42,,,,0.38,,,,0.47,,,,0.43,,,,0.65,,,,0.92,,,,1.3,,,,1.03,,,,0.96,,,,0.96,,,,0.48,,,,0.33,13.34
342464719,67190110861,2024.04.29,,,,0.16,,,,0.13,,,,0.11,,,,0.1,,,,0.17,,,,0.3,,,,0.78,,,,0.87,,,,0.78,,,,0.54,,,,0.45,,,,0.48,,,,0.38,,,,0.4,,,,0.49,,,,0.53,,,,0.71,,,,0.95,,,,1.41,,,,1.14,,,,1.09,,,,0.79,,,,0.56,,,,0.3,13.62
342464719,67190110861,2024.04.30,,,,0.16,,,,0.15,,,,0.11,,,,0.09,,,,0.12,,,,0.34,,,,0.67,,,,0.79,,,,0.86,,,,0.53,,,,0.4,,,,0.43,,,,0.45,,,,0.4,,,,0.38,,,,0.49,,,,0.6,,,,0.83,,,,1.15,,,,0.99,,,,0.91,,,,0.9,,,,0.46,,,,0.3,12.51
342464719,67190110861,2024.05.01,,,,0.17,,,,0.12,,,,0.13,,,,0.1,,,,0.13,,,,0.25,,,,0.64,,,,0.68,,,,0.81,,,,0.56,,,,0.4,,,,0.41,,,,0.43,,,,0.41,,,,0.39,,,,0.42,,,,0.58,,,,0.93,,,,1.35,,,,0.96,,,,1.02,,,,0.89,,,,0.57,,,,0.35,12.7
342464719,67190110861,2024.05.02,,,,0.19,,,,0.13,,,,0.12,,,,0.1,,,,0.12,,,,0.32,,,,0.73,,,,0.78,,,,0.83,,,,0.53,,,,0.52,,,,0.35,,,,0.37,,,,0.39,,,,0.39,,,,0.47,,,,0.63,,,,0.79,,,,1.2,,,,1.06,,,,0.93,,,,0.92,,,,0.58,,,,0.33,12.78
342464719,67190110861,2024.05.03,,,,0.17,,,,0.14,,,,0.13,,,,0.11,,,,0.16,,,,0.32,,,,0.65,,,,0.95,,,,0.74,,,,0.48,,,,0.43,,,,0.45,,,,0.44,,,,0.42,,,,0.41,,,,0.45,,,,0.63,,,,0.86,,,,1.13,,,,0.98,,,,1.13,,,,0.83,,,,0.5,,,,0.26,12.77
342464719,67190110861,2024.05.04,,,,0.18,,,,0.11,,,,0.12,,,,0.11,,,,0.12,,,,0.26,,,,0.76,,,,0.92,,,,0.81,,,,0.61,,,,0.37,,,,0.43,,,,0.42,,,,0.44,,,,0.39,,,,0.47,,,,0.6,,,,0.85,,,,1.1,,,,1.25,,,,0.87,,,,0.78,,,,0.49,,,,0.34,12.8
342464719,67190110861,2024.05.05,,,,0.19,,,,0.16,,,,0.11,,,,0.12,,,,0.15,,,,0.34,,,,0.81,,,,0.78,,,,0.87,,,,0.45,,,,0.45,,,,0.4,,,,0.42,,,,0.4,,,,0.44,,,,0.45,,,,0.64,,,,0.95,,,,1.09,,,,1.19,,,,0.98,,,,0.81,,,,0.59,,,,0.31,13.1
342464719,67190110861,2024.05.06,,,,0.15,,,,0.13,,,,0.14,,,,0.12,,,,0.16,,,,0.32,,,,0.63,,,,0.86,,,,0.91,,,,0.46,,,,0.45,,,,0.41,,,,0.4,,,,0.44,,,,0.38,,,,0.46,,,,0.55,,,,1.08,,,,1.08,,,,1.16,,,,1.14,,,,0.92,,,,0.51,,,,0.31,13.17
342464719,67190110861,2024.05.07,,,,0.16,,,,0.12,,,,0.11,,,,0.11,,,,0.14,,,,0.26,,,,0.7,,,,0.95,,,,0.82,,,,0.44,,,,0.37,,,,0.46,,,,0.37,,,,0.34,,,,0.43,,,,0.44,,,,0.59,,,,0.79,,,,1.02,,,,1.23,,,,0.91,,,,0.82,,,,0.55,,,,0.32,12.45
342464719,67190110861,2024.05.08,,,,0.16,,,,0.13,,,,0.12,,,,0.12,,,,0.15,,,,0.26,,,,0.62,,,,0.94,,,,0.88,,,,0.55,,,,0.41,,,,0.42,,,,0.42,,,,0.41,,,,0.4,,,,0.37,,,,0.59,,,,0.79,,,,1.15,,,,1.21,,,,0.96,,,,0.92,,,,0.49,,,,0.34,12.81
342464719,67190110861,2024.05.09,,,,0.19,,,,0.12,,,,0.1,,,,0.11,,,,0.12,,,,0.3,,,,0.82,,,,0.81,,,,0.72,,,,0.49,,,,0.46,,,,0.35,,,,0.39,,,,0.4,,,,0.44,,,,0.41,,,,0.62,,,,0.79,,,,1.01,,,,1.15,,,,1.09,,,,0.7,,,,0.54,,,,0.28,12.41
342464719,67190110861,2024.05.10,,,,0.15,,,,0.13,,,,0.1,,,,0.11,,,,0.16,,,,0.3,,,,0.69,,,,0.7,,,,0.88,,,,0.57,,,,0.5,,,,0.45,,,,0.44,,,,0.38,,,,0.4,,,,0.47,,,,0.59,,,,1.0,,,,1.22,,,,0.97,,,,0.93,,,,0.89,,,,0.52,,,,0.31,12.86
342464719,67190110861,2024.05.11,,,,0.16,,,,0.13,,,,0.13,,,,0.11,,,,0.16,,,,0.28,,,,0.74,,,,0.78,,,,0.81,,,,0.49,,,,0.42,,,,0.42,,,,0.44,,,,0.33,,,,0.45,,,,0.41,,,,0.59,,,,0.73,,,,1.15,,,,1.08,,,,0.9,,,,0.83,,,,0.6,,,,0.27,12.41
342464719,67190110861,2024.05.12,,,,0.18,,,,0.14,,,,0.13,,,,0.1,,,,0.13,,,,0.27,,,,0.62,,,,0.79,,,,0.86,,,,0.57,,,,0.53,,,,0.47,,,,0.38,,,,0.39,,,,0.42,,,,0.43,,,,0.66,,,,0.97,,,,1.26,,,,1.1,,,,1.09,,,,0.9,,,,0.51,,,,0.36,13.26
342464719,67190110861,2024.05.13,,,,0.2,,,,0.14,,,,0.12,,,,0.11,,,,0.16,,,,0.34,,,,0.65,,,,0.87,,,,0.86,,,,0.52,,,,0.42,,,,0.47,,,,0.43,,,,0.41,,,,0.48,,,,0.48,,,,0.62,,,,1.02,,,,1.12,,,,1.17,,,,0.99,,,,0.92,,,,0.53,,,,0.29,13.32
342464719,67190110861,2024.05.14,,,,0.15,,,,0.12,,,,0.12,,,,0.1,,,,0.14,,,,0.26,,,,0.6,,,,0.71,,,,0.74,,,,0.55,,,,0.41,,,,0.38,,,,0.36,,,,0.37,,,,0.43,,,,0.47,,,,0.54,,,,0.82,,,,1.13,,,,0.99,,,,0.94,,,,0.91,,,,0.52,,,,0.33,12.09
342464719,67190110861,2024.05.15,,,,0.17,,,,0.15,,,,0.12,,,,0.11,,,,0.14,,,,0.26,,,,0.66,,,,0.81,,,,0.91,,,,0.52,,,,0.41,,,,0.37,,,,0.43,,,,0.34,,,,0.38,,,,0.38,,,,0.62,,,,0.83,,,,1.17,,,,1.2,,,,0.9,,,,0.77,,,,0.52,,,,0.27,12.44
342464719,67190110861,2024.05.16,,,,0.18,,,,0.12,,,,0.12,,,,0.11,,,,0.14,,,,0.32,,,,0.64,,,,0.69,,,,0.79,,,,0.53,,,,0.45,,,,0.46,,,,0.45,,,,0.38,,,,0.4,,,,0.48,,,,0.57,,,,0.83,,,,1.34,,,,1.21,,,,0.97,,,,0.68,,,,0.48,,,,0.34,12.68
342464719,67190110861,2024.05.17,,,,0.19,,,,0.13,,,,0.1,,,,0.12,,,,0.14,,,,0.3,,,,0.8,,,,0.73,,,,0.85,,,,0.42,,,,0.42,,,,0.45,,,,0.39,,,,0.45,,,,0.43,,,,0.44,,,,0.54,,,,0.8,,,,1.2,,,,0.93,,,,0.94,,,,0.79,,,,0.55,,,,0.32,12.43
342464719,67190110861,2024.05.18,,,,0.18,,,,0.12,,,,0.11,,,,0.11,,,,0.14,,,,0.25,,,,0.76,,,,0.92,,,,0.76,,,,0.43,,,,0.48,,,,0.44,,,,0.44,,,,0.39,,,,0.46,,,,0.45,,,,0.52,,,,1.01,,,,1.22,,,,1.12,,,,0.89,,,,0.76,,,,0.58,,,,0.35,12.89
342464719,67190110861,2024.05.19,,,,0.19,,,,0.16,,,,0.12,,,,0.12,,,,0.15,,,,0.32,,,,0.74,,,,0.76,,,,0.84,,,,0.56,,,,0.42,,,,0.39,,,,0.38,,,,0.36,,,,0.39,,,,0.43,,,,0.67,,,,0.93,,,,1.11,,,,1.08,,,,1.1,,,,0.84,,,,0.62,,,,0.33,13.01
342464719,67190110861,2024.05.20,,,,0.19,,,,0.13,,,,0.13,,,,0.1,,,,0.17,,,,0.31,,,,0.67,,,,0.82,,,,0.74,,,,0.53,,,,0.41,,,,0.46,,,,0.39,,,,0.42,,,,0.47,,,,0.47,,,,0.7,,,,0.84,,,,1.07,,,,1.16,,,,1.04,,,,0.87,,,,0.45,,,,0.28,12.82
342464719,67190110861,2024.05.21,,,,0.15,,,,0.15,,,,0.11,,,,0.11,,,,0.12,,,,0.3,,,,0.61,,,,0.94,,,,0.9,,,,0.46,,,,0.5,,,,0.47,,,,0.43,,,,0.44,,,,0.38,,,,0.45,,,,0.49,,,,0.78,,,,1.38,,,,1.04,,,,1.13,,,,0.92,,,,0.59,,,,0.37,13.22
